"unique_id","pnl_usdc_terms","pnl_eth_terms","hodl_usdc_terms","hodl_eth_terms","strat_usdc_terms","strat_eth_terms"
"127473",301.297864584736,-0.289637334119925,47610.969639671,13.0542605506876,47143.0278684887,12.9259574757913
"127491",-8382.09235941268,0.449016417455667,632076.333152039,177.6231593282,632282.342104985,177.681051008607
"127492",-22978.9438294375,10.0374741890514,623508.764621,189.291887496979,600529.820791563,182.3156781845
"127509",-347.565408985392,0.108161166854666,36452.808888713,10.1977618504325,36550.9231523745,10.225209554065
"127516",-465.29252726513,0.155617823523328,43059.0021514685,12.0844122621327,43148.2278830044,12.1094532633263
"127520",-1470.52541678706,0.197227582016053,16279.6551038,5.08513670755087,15798.51119714,4.9348458982081
"127523",3361.95582351932,-0.456094257096664,41053.3830207196,15.864025627378,45993.5101342581,17.7730108891316
"127527",5624.95929270718,2.32945766780653,631203.32605721,174.357387017217,638078.5889831,176.256541900165
"127532",-7491.62284173394,1.16960644208844,65764.7803092982,21.561735471537,60921.6436486014,19.9738577193523
"127579",-1611.41013567786,0.0730618202462244,1480962.98155073,408,1481228.18216629,408.073061820246
"127585",-16591.1441344833,0.453524047108501,449190.326191954,119.276874844536,450424.645095205,119.60463279647
"127608",-6328.36263097689,1.94887531592185,282636.149359,81.7406153182305,276307.786728023,79.9104026699683
"127620",-145374.531548461,8.11857977167736,635056.281570423,229.455648750505,568135.712528851,205.276212959058
"127632",789.957307122851,-0.299360162420912,9473.02105050525,2.06702466142146,8926.16551205756,1.94770012089952
"127641",9978.85091852363,1.23140508815388,90000,23.5476308184913,99978.8509185236,26.1585007898486
"127648",-99638.6033990157,17.4167813123978,3803453.3859608,1105.04049444172,3778136.36352321,1097.68498560454
"127672",1223.69687018441,-0.259918503937734,9365.1656745942,1.97787818135457,9130.77798760131,1.92837662332672
"127673",-19024.459867845,0.637120591635338,108948.475781198,36.2528254678913,104993.587227366,34.9368283099783
"127681",-3967.830796946,0.124389899164744,33704.3325918813,10.6116286465748,31850.5684150853,10.027980921498
"127688",-2043.60248741478,0.516437317975287,85029.3825125246,24.6259032109932,84510.49462063,24.4756247704639
"127690",-1141.6510329196,0.123360525956056,10371.6859671423,3.33828837780563,9620.57729680433,3.09653237472166
"127697",-86.7357848263996,0.0127384524361674,2316.22546431248,0.676275734889204,2283.42490742408,0.666698851698747
"127705",-1546.60560866228,0.150771349117871,113777.571059792,31.9211868248378,113283.629177761,31.7826075692772
"127729",-2518.44087205486,0.536171330532982,35000,11.0026349632467,32481.5591279451,10.2109353749113
"127760",-11963.3498318655,1.95727632199068,299039.232078672,89.2946347597162,296072.371510246,88.4087151129895
"127812",-39118.3824348795,5.21323645393461,444425.257884496,139.337466897066,432975.746116861,135.747783505747
"127814",-329.137688383479,0.00106338163831117,7959.9860362,2.3,7963.66625489222,2.30106338163831
"127821",-328996.711856883,39.8140954489602,9877620.94342264,2873.11716986541,9748579.73649427,2835.58277677929
"127830",-351.251365393353,0.0112324116000302,40985.898041568,11.4620031178192,40942.6149752206,11.4498986949536
"127844",156.506448624627,-0.0100209140143215,39260.5873937161,10.9685047615707,39270.4635731786,10.9712639388691
"127847",-4263.31415142209,0.891481331086965,232126.678210853,67.2658355010206,231283.4938855,67.0214969417331
"127880",-1106.50524989793,0.082244403734602,46132.1076050934,13.3222365739926,46054.3794545155,13.2997898906691
"127909",-2612.35034313626,0.54127067475391,199132.783357961,57.6464707485628,198780.197080289,57.5444013946402
"127926",-530.891447567618,0.0261710933063538,25981.8219257025,7.5,26072.4849504874,7.52617109330635
"127946",759.918825896922,0.213125145862207,15710143.5662999,4406.03196681815,15710903.4851258,4406.24509196401
"127952",32602.6952438455,8.4941320220174,350000,97.5973711398487,382602.695243846,106.6886207052
"127958",-1766.98031604794,0.0985235579137509,37964.8349482346,11.2528125788402,37392.533665145,11.0831819433846
"127962",-2989.28865732619,0.45462712525236,81909.7355907385,24.2768700957962,80643.4457566666,23.9015599622244
"127963",864.261546723545,0.242147194113983,37501557.1383347,10507.1165903077,37502421.3998814,10507.3587375018
"128010",-2694.90347063657,0.271452153671563,93839.6405197737,27.2505386018813,92930.3678802347,26.9864906044023
"128020",-159.929464594228,0.0297442256364127,5875.66341801878,1.71923211443912,5856.09223149757,1.71350554196702
"128026",-96.0866330975259,-0.0268967099580379,62854666.4966389,17594.369577753,62854570.4100058,17594.342681043
"128032",-70943.2444447381,29.5044041035587,367921.337532826,177.4667906358,357203.165710152,172.296882395066
"128039",-6350.15544884179,0.777951452435095,69838.1839229463,22.2161171426057,67890.2263538136,21.5964553599851
"128082",-2715.78467992003,0.944296666837959,56580.1567108708,17.6788243628126,54292.7421599757,16.9641073588131
"128107",-855.742054476385,0.0556528575442403,22840.1066266432,6.7115296224415,22429.5584577777,6.5908906848997
"128129",-1342.26617386006,-0.376702056606433,37604643.7175066,10553.6047188002,37603301.4513327,10553.2280167436
"128138",-78706.5330747946,21.8923655724128,1074155.77173225,349.148170498423,1067195.85983933,346.885891070995
"128143",-6334.17734455972,1.75082433084062,85309.6604237456,27.7531136699603,84726.080173729,27.5632621463016
"128149",-11738.3546066775,3.32890702963189,163057.284736601,52.9035722195592,162067.600525775,52.5824713855388
"128175",2141.96251615826,-0.0861985982475613,22691.7601343415,5.77177643531151,23355.5396324468,5.94061247283022
"128180",-317.594247784815,-0.0902453392619407,45816540.3356193,13018.904640922,45816222.7413715,13018.8143955827
"128195",-22998.4760816564,3.56776092096777,1031338.28642927,304.030681168817,1026062.53310184,302.475429221981
"128214",-62.8599420329331,0.0166095358267148,5985.81102933607,1.76578118740626,5988.91806812288,1.76669774668476
"128216",-809.1709755213,0.00823284913257396,199926.230219806,58,199954.608883445,58.0082328491326
"128223",395.446446225644,0.114474985502582,15799483.845865,4573.68046032312,15799879.2923112,4573.79493530862
"128226",-1684.06587310329,0.325087309698117,36897.9708936654,11.5315734232552,36585.9221319345,11.4340500874082
"128228",29.7600787757765,0.275002415128133,198758.830447464,57.9954871697836,199243.915029034,58.1370291408414
"128232",-545.068716347829,-0.158608204059767,40124425.3366109,11675.707760643,40123880.2678945,11675.5491524389
"128239",-4189.26702140649,2.67646199787287,108544.476505069,35.4704505133974,108752.159782996,35.5383178030959
"128241",5742.83356362952,-1.608817380238,9849067.38650751,2859.63038177469,9849909.51349792,2859.87488938466
"128242",12927.6921028518,-3.93011970889144,4113117.74891848,1187.45289114646,4114488.59697285,1187.84865357896
"128246",36341.2988995346,-5.74843943472627,10643975.3376196,3038.81692863549,10629741.6979224,3034.75327535783
"128262",-22572.836443542,0,816367.32538548,242,816367.32538548,242
"128264",-58995.9846115601,33.0192602838713,4297021.47182849,1288.27849663598,4301496.66796685,1289.6201932021
"128265",214.440667211806,0.0617530684935588,52058409.7225536,14991.40337068,52058624.1632208,14991.4651237485
"128275",-287.208585243126,0.0032556289691422,23946.067884291,7,23957.2049574769,7.00325562896914
"128281",-145408.49631728,23.5249783203535,9707277.02990207,2865.38542348516,9664492.18790327,2852.75623177344
"128306",-1115.63929202305,0.00970255150467904,6820.2201755607,2.3,6848.99127883315,2.30970255150468
"128307",-883.352288633532,0.0343642883613322,46099.6228072855,13.6034806223004,45857.8218750885,13.5321278845709
"128319",-600.543171162117,0.238250044244213,43370.2334379448,13.2100512164738,43591.9850323547,13.277594083719
"128330",-515.616049043489,0.0138070437040962,84042.16889445,25,84088.5838504065,25.0138070437041
"128334",-60.4394717468126,0.0230910459957143,187497.956836774,55.3013341902783,187510.661843761,55.3050814515772
"128338",264.081649926309,-0.0309784764112875,206120.361055215,60.7307753228166,206202.520788381,60.7549826561918
"128346",-455.376100423047,-0.133783621348528,12391911.576797,3640.58369473925,12391456.2006966,3640.44991111791
"128354",37.24998506746,-0.914002843026796,1e+05,28.4413318620809,100037.249985067,28.4519262539525
"128382",794.513510717428,-0.353977773723761,80398.0894502263,23.2326191612798,80240.7410503288,23.1871502269376
"128403",-60.7769933238687,0.0409608520795979,37618.0066295154,11.0999853055498,37659.9884543453,11.1123729273423
"128413",-18994.9060180006,2.7371257895539,150638.258046865,53.0358330297343,143530.290771932,50.5333016644496
"128441",22366.7170235218,-12.3802308234194,1978863.69336883,561.010473446858,1967142.57070289,557.687519673852
"128444",10134.2742018214,-5.93610414992051,1026126.89147547,291.81145130799,1020461.78172168,290.200399192694
"128457",-308.665137242046,-0.0904815860237278,9831650.798515,2882.03379698868,9831342.13337776,2881.94331540266
"128460",139.856108002947,0.0408456232777681,50968188.4020814,14885.495187071,50968328.2581894,14885.5360326943
"128464",-47.1208837099257,-0.0137731656413465,49784067.8479925,14551.599179418,49784020.7271088,14551.5854062524
"128466",129866.072319897,-25.2069800751991,862079.455068097,188.002855184335,851059.797510574,185.599681008465
"128482",1673.54449967804,-0.42286912730681,12872.1346898276,2.83646522279426,12734.5902978679,2.80615635066194
"128485",-2079.81306181247,0.586427300545207,129049.694753001,38.6897112881649,128983.384276775,38.6698310925124
"128524",-950.511973085288,0.0806341173626945,51061.517099372,14.9979941381437,51095.7979110987,15.0080632360189
"128541",5.52313339479406,-0.00111756217351877,6383.2641205504,1.82187069357444,6382.57345074919,1.82167356698748
"128557",-24.9948198631018,0.0317692045528108,7166.82176912586,2.08911302209862,7158.72320530023,2.08675230828524
"128574",1356.12945368663,-0.118798465000523,309829.008644628,88.0340043252014,310236.844399637,88.1498857101549
"128582",-11378.01385649,1.30235032605964,328268.524641753,98.4164624929183,324484.085693654,97.2818697256134
"128589",-48999.6303117886,4.5617750390808,1285710.92455455,385.477123836788,1273119.29933197,381.701949042414
"128596",-4303.33451268557,0.557543182840442,43958.8395722851,14.4114253672939,42336.5572724223,13.8795778363619
"128633",6990.79108064138,1.84293914145099,1e+05,28.3164395513944,106990.791080641,30.2959826819085
"128634",-359317.245144073,247.965150193774,9415488.99507216,3029.37196715809,9423597.81382129,3031.98092652475
"128642",-5718.38327950483,0.0214025729768098,27368.7116361458,9.4454933827316,27058.7696237597,9.33852615438912
"128683",55.021555935964,0.0156084944551509,38450555.1790454,10907.6391448484,38450610.2006014,10907.6547533428
"128689",-563.049034438223,0.0472902084903186,184787.129618451,52.6632906001745,184861.144854511,52.6843845253495
"128692",-2175.36828583776,0.0604846766977498,11432.699106505,3.96269579977745,10845.6286241497,3.75921089101441
"128700",-11301.3283201001,0,898960.10570496,260,898960.10570496,260
"128710",-297.980508958893,0.00144431838643232,198970.643559406,56.900743501087,198970.904228577,56.9008180461023
"128712",-4186.82129314933,0.0363085737960938,75459.8126185335,22.8214624284204,75072.9283006741,22.7044562284606
"128714",-624.185728121127,0.0577669859515071,199766.989448136,57.4094795464133,199876.208381189,57.4408671251145
"128716",53.8390744672979,0.680124549132651,10248.7306790515,3.52882653302141,11440.6761195202,3.93923527806116
"128722",3739.73858871563,0.951817890591102,69345.418354,19.7274766122183,73085.1569427156,20.7913624073559
"128729",-2930.70669603402,0.362800969262499,45426.645302748,14.202030125206,44460.3546092565,13.8999323267176
"128757",-9725.01833750826,3.21434851752896,1027861.95506273,301.273280963733,1028653.47694935,301.505281374452
"128773",-1193.70209969264,0.324145331468429,176239.96872805,51.3161537932455,176048.021915166,51.2602642453686
"128783",-1280.69824068081,0.0536520404576795,35000,10.4994313853393,33719.3017593192,10.1152427195292
"128786",-3025.34943772359,0.302610756439603,34765.204075977,11.2294771013166,33662.9897109737,10.8734518369317
"128793",-1824.1156823837,0.0395644255449603,44803.3869674859,13.4777375879403,44682.6051697115,13.4414040541165
"128803",-71735.9103046966,1.25187829746323,1984908.11680514,597,1989070.36704615,598.251878297463
"128807",-3739.38084773334,0.224094864729714,102237.066654387,31,102976.124771235,31.2240948647297
"128812",804.880737278057,0.234081594578143,41870588.4783697,12177.125955438,41871393.359107,12177.3600370326
"128816",-10132.6059203932,1.39248278205707,204342.908609689,63.8003893989201,201223.801296835,62.8265348987028
"128825",356.502082752006,0.103521202323876,50475164.6220219,14656.996359875,50475521.1241047,14657.0998810773
"128847",6165.24022986265,1.81349383686722,682133.6620308,200,688318.887990863,201.813493836867
"128852",-1691.35951941379,-0.497143826094884,38741553.9890786,11387.362744538,38739862.6295592,11386.8656007119
"128857",-7919.24276356809,0.747097834272926,626730.511162427,187.4,629229.065098191,188.147097834273
"128862",5892.82247913304,0.535179663188567,77754.6831007202,21.7588078765176,81728.1907682787,22.8707510609851
"128907",894.855198496138,0.261417792623803,49269848.1162154,14393.406842851,49270742.9714139,14393.6682606436
"128919",-1733.84391051401,0.0500917904104687,19051.2251382281,6.16224043423778,18709.5236685837,6.0517149117371
"128922",-2951.09720691344,0.474928728971544,37792.217367608,12.4048749743042,37093.3993988201,12.1754957492566
"128934",5186.8491013461,-0.362731832241431,65377.1118370599,17.3525631375172,68172.3804308448,18.0944906010745
"128989",-211.81954742386,-0.0620504710300338,62073279.557612,18183.7619881668,62073067.7380646,18183.6999376958
"129003",-2108.62723745367,0.102146683234677,14591.5124553884,5.02931101922573,13747.1442272639,4.73827947284054
"129030",464.662355683014,0.218648120405903,52027.9307454334,15.3175909688519,52674.4203601182,15.5079245712357
"129031",2899.98854847623,-0.696827034933549,24783.6502041838,5.73423378138063,25150.9366410745,5.81921344646268
"129091",-8992.99873197401,0.189480989903028,200722.012552296,64.8700884706627,200235.938621507,64.7129972852337
"129101",1372.06428219749,-0.25928509151964,15556.1382660318,3.86768236824247,15785.65807746,3.92474728452453
"129109",-1905.38844087609,2.30059278121147,13607.6921604442,6.688061504636,14202.2233656076,6.98026838436808
"129112",-3878.8483601094,0.249560017457366,167529.629706435,50.1097709878582,166379.503155452,49.7657567488379
"129121",2329.88671693684,0.0377018588956817,21378.2433527086,5.98674000000876,22029.8942129513,6.16922759764201
"129152",-395.906460884959,0,681196.102708056,201,681196.102708056,201
"129156",-15872.5631693145,0.0457583532588833,664852.386790365,201,665003.742762404,201.045758353259
"129158",-2441.3358546496,-0.722420036043452,36874228.2851825,10911.518493472,36871786.9493279,10910.796073436
"129163",-842.215927322723,0.158705207741912,35000,10.9384082657841,34157.7840726773,10.6751939326127
"129168",-39218.2302089357,65.9088584572499,1706934.55940779,593.275395297581,1699412.86583468,590.661097225463
"129211",-8522.93901899368,0.89201527152205,68027.0992518887,23.8676021857241,66364.3627285961,23.2842238804009
"129212",13345.3570598648,-0.987221528096461,77650.5345373181,18.3519808439867,79768.9477068712,18.8526480723443
"129222",25544.2281737424,3.69129467268806,1847941.83187329,527.951773451214,1871298.44167685,534.624691047919
"129224",3462.52453931119,0.608602129221171,1156212.44086564,344,1158258.00293931,344.608602129221
"129227",-848.230122650346,0.0850681027343998,19264.2220187413,6.08090892303181,18983.1201968763,5.99217683848689
"129230",-46.8084113318346,0.0117143675139806,621.500349484817,0.210985565222822,614.374450679735,0.208566480843615
"129231",-68675.5067756028,14.6031213681876,959334.602204012,321.655932627171,932076.972106253,312.516703821957
"129233",-15479.3146225092,0.13014005654343,320080.354623,100,320496.907377491,100.130140056543
"129238",-209546.332050543,2.71230385443634,3139973.525653,1000,3148490.08794946,1002.71230385444
"129240",-105202.77427883,0.987705838959986,1567936.315144,500,1571033.63485117,500.98770583896
"129244",-3139.96182006953,0.115009978869628,38666.504684989,12.6057881014879,37817.506896933,12.3290036778102
"129258",-7016.53452413914,0.0184390800444171,120851.765629388,38,120910.407613071,38.0184390800444
