"unique_id","pnl_btc_terms","pnl_eth_terms","hodl_btc_terms","hodl_eth_terms","strat_btc_terms","strat_eth_terms"
"260994",-0.00596850805324887,0.330457697879089,1.07260543840761,19.2055251136482,1.07382009853283,19.2272741974252
"261000",-2.95651808772113e-05,0.000635762841061926,0.0400226383948865,0.692609690767322,0.0400226283948865,0.692609517712842
"261001",-0.00636238965995391,0.0269422108300135,0.200133909573424,3.59447911571885,0.200219409028413,3.59601471758672
"261008",-0.0062184057045699,0.0903888683744577,0.510519798224473,9.0240385997796,0.51041676575589,9.02221737957078
"261013",-0.00360360464893261,0.137580550450535,0.169642806399122,3.13611583357351,0.169673166303231,3.13667708446297
"261041",-0.0837422948011084,1.07301418174896,5.22873772100135,92.5069296000805,5.22558351594585,92.4511253428042
"26106",-0.0129797697567393,0.398794901802285,0.554376386926089,8.5250118590504,0.557392050807593,8.57138571435704
"261060",0.0114064498240537,-0.428593242163098,0.324141045515374,4.95182875774464,0.321536783677281,4.91204404414238
"261064",11.4308375121725,-629.124403937784,358.79447275,5372.46737698581,370.225310262173,5543.62888110564
"261073",0.0800119008912569,-20.4507988338121,7.94112354869443,114.160896723901,7.85108486595412,112.866508505604
"26111",-0.0039179705531151,0.0353714996420194,0.0611071150021217,0.949268233999749,0.0600026929539855,0.932111594102935
"261135",0.0232814919726809,-1.03503535955666,0.82505783915919,12.4384622719228,0.814747151796248,12.2830197202925
"261139",0.031498127871872,-0.864810742250156,0.783288860373952,12.228331837701,0.77158456193216,12.0456099166904
"261194",-0.0361059602482853,1.01119701905239,2.07593353645454,38.0950834047009,2.08568606251875,38.2740502585516
"261250",-0.0525092633038662,0.139162393337216,1.53267013644082,28.1924941825095,1.5208426640525,27.9749353363016
"261275",0.0306557582265131,-0.345742113884363,0.290624971477394,3.59908736874288,0.277616523345802,3.43799129664914
"261297",0.00023418909175887,0.0402735055335226,0.616603178194104,10.9059318733279,0.617985193052306,10.9303757302921
"2613",0.191034910176414,-7.70716889634964,2.99356475180859,38.0995504509187,2.92026640392128,37.1666713135577
"261418",-0.0593625492551881,0,2.79255142276854,51.2,2.79255142276854,51.2
"261426",2.06732242793844,-103.12203765467,52.8905550918436,805.931889614,50.667662306199,772.06005408433
"261435",0.0293248904812774,-1.69082167679389,0.783353039082269,11.7511384678373,0.7483123127046,11.225489868631
"261436",-0.109986237830414,0.0163833264403674,3.44833594406734,64.3365639286429,3.44135206196729,64.2062636955775
"261441",-0.0190556078105234,0.209529387098409,1.28105680560859,23.7,1.29238250380763,23.9095293870984
"261482",-0.00273053702314303,0.0194820784519598,0.119438503659624,2.221212397779,0.118600627089307,2.20563030516421
"261509",2.08508875471683e-05,-0.000375739434074081,0.00546113840886969,0.0991318037498643,0.00546111136859708,0.0991313129087984
"261520",-0.0135416579838719,0.246354467185938,110.768434583873,2013.4145344047,110.768434573873,2013.41453422293
"261559",0.138215086280787,-0.384978621270399,9.41331823899762,169.6998187085,9.51281614615747,171.49353016903
"261561",0.311896138640561,0.320761150941514,17.8079747121077,321.035579960594,17.8355757839423,321.533161872473
"261616",0.0053919251823636,-0.0866915188231436,0.225403187579973,3.94918215219437,0.225144603184898,3.94465161787127
"261626",0.00247648701871231,-0.0382503318325542,0.133491911411038,2.3721770983279,0.133649926017524,2.37498504846318
"26163",0.0715331569425681,-0.685638076419652,5.05557828873611,69.2830468716995,5.06174126676893,69.367506031766
"26167",-0.0080948963582225,0.124904856240127,0.299848310675531,4.47227583535937,0.299891592762105,4.47292139320644
"261729",0.0313196189261202,-1.00874450471203,1.22621265124232,20.5009464908323,1.21414597180853,20.2992046892422
"261745",0.337992967617673,-10.0605567558873,4.52777090955791,67.8325374791065,4.35770391190078,65.2846886097691
"261757",1.27663405350089,-15.0674853948083,32.0987102099192,561.366957525834,31.2436460196123,546.412936636436
"261758",0.0063230622794091,-0.220321757546808,0.30592236157422,5.3914679187354,0.303305666544461,5.34535220743705
"261760",0.578960776932976,-9.8277312491627,34.1309571642538,618.26645107175,34.148017572132,618.575492443837
"261766",0.0162303414371439,-0.361174328014271,0.479170058219303,8.29400169380169,0.471894730774896,8.16807233508693
"261790",0.250383734558922,-2.38699587030493,39.2736035379725,714.049724842611,39.3256616309695,714.996214689013
